# <pre>
# Google Corp Geofeed, last updated (rfc3339): 2025-07-11T14:39:09-07:00
# Self-published geofeed as defined in datatracker.ietf.org/doc/html/rfc8805
# Number of records: 5460, checksum of the actual content minus comments:
# SHA256 = 56ed31a1c370786d557365c655807a4525c0f532e7d6cd18b49f737ee073eeb0
2a00:79e0:3e00:5c00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:6000::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:6200::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:6400::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:6600::/55,US,,,
2a00:79e0:3e00:6800::/55,US,,,
2a00:79e0:3e00:6a00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:6c00::/55,US,,,
2a00:79e0:3e00:6e00::/55,US,,,
2a00:79e0:3e00:7000::/55,US,,,
2a00:79e0:3e00:7200::/55,US,,,
2a00:79e0:3e00:7400::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:7600::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:7800::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:7a00::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:7c00::/56,US,US-CA,Mountain View,
2a00:79e0:3e00:7d00::/56,US,US-CA,Mountain View,
2a00:79e0:3e00:7e00::/55,US,,,
2a00:79e0:3e00:8000::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:8200::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:8400::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:8600::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:8800::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:8a00::/55,US,,,
2a00:79e0:3e00:8e00::/55,US,,,
2a00:79e0:3e00:9000::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:9200::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:9400::/55,US,,,
2a00:79e0:3e00:9600::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:9800::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:9a00::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:9c00::/55,US,,,
2a00:79e0:3e00:9e00::/55,US,,,
2a00:79e0:3e00:a000::/55,US,,,
2a00:79e0:3e00:a200::/55,US,US-CA,San Diego,
2a00:79e0:3e00:a400::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:a600::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:a800::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:aa00::/55,US,,,
2a00:79e0:3e00:ac00::/55,US,,,
2a00:79e0:3e00:ae00::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:b000::/55,US,,,
2a00:79e0:3e00:b200::/55,US,,,
2a00:79e0:3e00:b400::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:b600::/56,US,US-CA,Mountain View,
2a00:79e0:3e00:b700::/56,US,US-CA,Mountain View,
2a00:79e0:3e00:b800::/56,US,US-CA,Mountain View,
2a00:79e0:3e00:b900::/56,US,US-CA,Mountain View,
2a00:79e0:3e00:ba00::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e00:be00::/55,US,,,
2a00:79e0:3e00:c000::/55,US,,,
2a00:79e0:3e00:c00::/55,US,,,
2a00:79e0:3e00:c200::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:c400::/55,US,,,
2a00:79e0:3e00:c600::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:c800::/55,US,US-CA,Palo Alto,
2a00:79e0:3e00:ca00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:cc00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:ce00::/55,US,US-CA,Palo Alto,
2a00:79e0:3e00:d000::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:d200::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:d400::/55,US,,,
2a00:79e0:3e00:d600::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:d800::/55,US,,,
2a00:79e0:3e00:da00::/55,US,,,
2a00:79e0:3e00:dc00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:de00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:e000::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:e00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:e200::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:e400::/55,US,,,
2a00:79e0:3e00:e600::/55,US,,,
2a00:79e0:3e00:e800::/55,US,,,
2a00:79e0:3e00:ea00::/55,US,,,
2a00:79e0:3e00:ec00::/55,US,,,
2a00:79e0:3e00:ee00::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:f000::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:f200::/55,US,US-CA,San Francisco,
2a00:79e0:3e00:f400::/55,US,US-CA,Mountain View,
2a00:79e0:3e00:f600::/55,US,,,
2a00:79e0:3e00:f800::/55,US,,,
2a00:79e0:3e00:fa00::/55,US,US-CA,San Francisco,
2a00:79e0:3e00:fc00::/55,US,,,
2a00:79e0:3e00:fe00::/55,US,,,
2a00:79e0:3e01:1200::/55,US,US-CA,San Francisco,
2a00:79e0:3e01:1400::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:1600::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:1800::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:1a00::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:1c00::/55,US,,,
2a00:79e0:3e01:1e00::/55,US,US-CA,San Bruno,
2a00:79e0:3e01:2000::/55,US,,,
2a00:79e0:3e01:200::/55,US,US-CA,San Francisco,
2a00:79e0:3e01:2200::/55,US,,,
2a00:79e0:3e01:2400::/55,US,,,
2a00:79e0:3e01:2600::/55,US,,,
2a00:79e0:3e01:2800::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:2c00::/55,US,,,
2a00:79e0:3e01:2e00::/55,US,US-CA,San Francisco,
2a00:79e0:3e01:3000::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:3200::/55,US,,,
2a00:79e0:3e01:3400::/55,US,,,
2a00:79e0:3e01:3600::/55,US,,,
2a00:79e0:3e01:3800::/55,US,,,
2a00:79e0:3e01:3a00::/55,US,,,
2a00:79e0:3e01:3c00::/55,US,,,
2a00:79e0:3e01:4000::/55,US,US-WA,Seattle,
2a00:79e0:3e01:400::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:4200::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:4400::/55,US,US-CA,Los Angeles,
2a00:79e0:3e01:4600::/55,US,,,
2a00:79e0:3e01:4800::/55,US,,,
2a00:79e0:3e01:4a00::/55,US,,,
2a00:79e0:3e01:4c00::/55,US,,,
2a00:79e0:3e01:4e00::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:5000::/55,US,,,
2a00:79e0:3e01:5200::/55,US,,,
2a00:79e0:3e01:5400::/55,US,,,
2a00:79e0:3e01:5600::/55,US,,,
2a00:79e0:3e01:5800::/55,US,US-CA,Palo Alto,
2a00:79e0:3e01:5a00::/55,US,,,
2a00:79e0:3e01:5c00::/55,US,,,
2a00:79e0:3e01:5e00::/55,MX,,,
2a00:79e0:3e01:6000::/55,US,,,
2a00:79e0:3e01:600::/55,US,,,
2a00:79e0:3e01:6200::/55,US,,,
2a00:79e0:3e01:6400::/55,US,,,
2a00:79e0:3e01:6600::/55,US,US-WA,Kirkland,
2a00:79e0:3e01:6800::/55,US,US-CA,Los Angeles,
2a00:79e0:3e01:6a00::/55,US,US-WA,Kirkland,
2a00:79e0:3e01:6c00::/55,US,US-WA,Kirkland,
2a00:79e0:3e01:6e00::/55,US,US-WA,Kirkland,
2a00:79e0:3e01:7000::/55,US,,,
2a00:79e0:3e01:7400::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:7600::/56,US,,,
2a00:79e0:3e01:7700::/56,US,US-CA,Mountain View,
2a00:79e0:3e01:7800::/55,US,,,
2a00:79e0:3e01:7a00::/55,US,US-WA,Kirkland,
2a00:79e0:3e01:7c00::/55,US,,,
2a00:79e0:3e01:7e00::/55,US,,,
2a00:79e0:3e01:8000::/55,US,,,
2a00:79e0:3e01:8200::/55,US,,,
2a00:79e0:3e01:8600::/55,US,,,
2a00:79e0:3e01:8800::/55,US,,,
2a00:79e0:3e01:8a00::/55,US,,,
2a00:79e0:3e01:8c00::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:8e00::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:9000::/55,US,,,
2a00:79e0:3e01:9400::/55,US,,,
2a00:79e0:3e01:9600::/55,US,US-WA,Seattle,
2a00:79e0:3e01:9800::/55,US,US-CA,San Jose,
2a00:79e0:3e01:9a00::/55,US,,,
2a00:79e0:3e01:9c00::/55,US,US-WA,Seattle,
2a00:79e0:3e01:9e00::/55,US,US-CA,Moffett Field,
2a00:79e0:3e01::/55,US,,,
2a00:79e0:3e01:a000::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:a00::/55,US,,,
2a00:79e0:3e01:a600::/55,US,,,
2a00:79e0:3e01:a800::/55,US,,,
2a00:79e0:3e01:ac00::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e01:ae00::/55,US,,,
2a00:79e0:3e01:b200::/55,US,,,
2a00:79e0:3e01:b400::/55,US,,,
2a00:79e0:3e01:b600::/56,US,US-CA,Mountain View,
2a00:79e0:3e01:b700::/56,US,US-CA,Mountain View,
2a00:79e0:3e01:b800::/56,US,US-CA,Mountain View,
2a00:79e0:3e01:b900::/56,US,US-CA,Mountain View,
2a00:79e0:3e01:ba00::/56,US,US-CA,Mountain View,
2a00:79e0:3e01:bb00::/56,US,,,
2a00:79e0:3e01:bc00::/55,US,,,
2a00:79e0:3e01:be00::/55,US,,,
2a00:79e0:3e01:c000::/55,US,US-CA,Playa Vista,
2a00:79e0:3e01:c00::/55,US,,,
2a00:79e0:3e01:c200::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:c600::/55,US,US-CO,Boulder,
2a00:79e0:3e01:c800::/55,US,US-WA,Seattle,
2a00:79e0:3e01:ca00::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:ce00::/55,US,US-CA,South San Francisco,
2a00:79e0:3e01:d400::/55,US,US-CA,Irvine,
2a00:79e0:3e01:d600::/55,US,US-WA,Bothell,
2a00:79e0:3e01:d800::/55,US,US-CA,Irvine,
2a00:79e0:3e01:da00::/55,US,US-CA,Mountain View,
2a00:79e0:3e01:dc00::/55,US,US-CA,San Diego,
2a00:79e0:3e01:de00::/55,US,US-WA,Kirkland,
2a00:79e0:3e01:e000::/55,US,US-WA,Seattle,
2a00:79e0:3e01:e200::/55,US,US-CA,Sunnyvale,
2a00:79e0:3e01:e600::/55,US,,,
2a00:79e0:3e01:e800::/55,US,US-WA,Seattle,
2a00:79e0:3e01:ec00::/56,US,,,
2a00:79e0:3e01:ed00::/56,US,,,
2a00:79e0:3e01:ee00::/55,US,,,
2a00:79e0:3e01:f000::/52,US,US-CA,Sunnyvale,
2a00:79e0:3e02:1000::/55,US,US-WA,Kirkland,
2a00:79e0:3e02:1200::/55,US,US-CA,Mountain View,
2a00:79e0:3e02:1400::/56,US,US-CA,Mountain View,
2a00:79e0:3e02:1800::/55,US,,,
2a00:79e0:3e02:1a00::/55,US,,,
2a00:79e0:3e02:1c00::/55,US,,,
2a00:79e0:3e02:2000::/51,US,,,
2a00:79e0:3e02:4000::/51,US,US-CA,Mountain View,
2a00:79e0:3e02:6200::/55,US,,,
2a00:79e0:3e02:6400::/55,US,,,
2a00:79e0:3e02::/52,US,US-WA,Seattle,
2a00:79e0:40::/48,IE,,,
2a00:79e0:414::/48,US,US-CA,Sunnyvale,
2a00:79e0:41::/48,IE,IE-D,Dublin,
2a00:79e0:42::/48,CH,,,
2a00:79e0:43::/48,IE,IE-D,Dublin,
2a00:79e0:44::/48,IE,IE-D,Dublin,
2a00:79e0:45::/48,IE,,,
2a00:79e0:46::/48,IE,IE-D,Dublin,
2a00:79e0:47::/48,IE,IE-D,Dublin,
2a00:79e0:48::/48,CH,CH-ZH,Zurich,
2a00:79e0:4:100::/56,FI,,,
2a00:79e0:4::/48,FI,,,
2a00:79e0:4::/56,FI,,,
2a00:79e0:4a::/48,GB,GB-LND,London,
2a00:79e0:4c::/48,IE,IE-D,Dublin,
2a00:79e0:500::/48,US,,,
2a00:79e0:501::/48,US,US-CA,Mountain View,
2a00:79e0:502::/48,SG,SG-01,Singapore,
2a00:79e0:503::/48,BR,BR-SP,Sao Paulo,
2a00:79e0:504::/48,IE,IE-D,Dublin,
2a00:79e0:507::/48,DE,DE-BY,Munich,
2a00:79e0:508::/48,US,,,
2a00:79e0:509::/48,US,US-CA,Playa Vista,
2a00:79e0:50a::/48,JP,JP-13,Tokyo,
2a00:79e0:50b::/48,US,US-CA,Mountain View,
2a00:79e0:50d::/48,US,,,
2a00:79e0:60:100::/56,CH,,,
2a00:79e0:60:200::/56,CH,,,
2a00:79e0:60:400::/56,CH,,,
2a00:79e0:60:500::/56,CH,,,
2a00:79e0:60:600::/56,CH,,,
2a00:79e0:60:700::/56,CH,,,
2a00:79e0:60:800::/56,CH,,,
2a00:79e0:60:900::/56,CH,,,
2a00:79e0:60::/56,CH,,,
2a00:79e0:61::/48,CH,CH-ZH,Zurich,
2a00:79e0:63::/48,GB,GB-LND,London,
2a00:79e0:6::/48,SA,,,
2a00:79e0:6b::/48,IE,,,
2a00:79e0:80::/48,DK,,,
2a00:79e0:85::/48,AE,AE-DU,Dubai,
2a00:79e0:87::/48,IL,IL-TA,Tel Aviv,
2a00:79e0:88::/48,PL,,,
2a00:79e0:89::/48,DE,,,
2a00:79e0:8b::/48,KE,KE-30,Nairobi,
2a00:79e0:8d::/48,SE,,,
2a00:79e0:8e::/48,CH,CH-ZH,Zurich,
2a00:79e0:8f::/48,GB,,,
2a00:79e0:90::/48,GB,,,
2a00:79e0:91::/48,GB,,,
2a00:79e0:92::/48,SA,,,
2a00:79e0:94::/48,DE,,,
2a00:79e0:95::/48,SA,,,
2a00:79e0:96::/48,DE,,,
2a00:79e0:98::/48,PL,,,
2a00:79e0:99::/48,GB,,,
2a00:79e0:9b::/48,PL,PL-14,Warsaw,
2a00:79e0:9d::/48,CH,CH-ZH,Zurich,
2a00:79e0:9e::/48,CH,CH-ZH,Zurich,
2a00:79e0::/48,CH,,,
2a00:79e0:a0::/48,FR,,,
2a00:79e0:a2::/48,IT,,,
2a00:79e0:a6::/48,ZA,,,
2a00:79e0:a7::/48,PT,,,
2a00:79e0:a::/48,PL,,,
2a00:79e0:aa::/48,NG,NG-LA,Lagos,
2a00:79e0:ab::/48,EG,EG-C,Cairo,
2a00:79e0:ad::/48,PT,,,
2a00:79e0:ae::/48,NL,,,
2a00:79e0:b1::/48,FR,,,
2a00:79e0:b3::/48,FR,,,
2a00:79e0:b4::/48,ES,,,
2a00:79e0:b5::/48,GB,,,
2a00:79e0:b6::/48,DE,,,
2a00:79e0:b8::/48,IT,,,
2a00:79e0:b:fd00::/56,IT,IT-MI,Milan,
2a00:79e0:ba::/48,IT,,,
2a00:79e0:bb::/48,DE,,,
2a00:79e0:bd::/48,FR,,,
2a00:79e0:bf::/48,GH,GH-AA,Accra,
2a00:79e0:c0::/48,IL,,,
2a00:79e0:c1::/48,FR,,,
2a00:79e0:c4::/48,IL,,,
2a00:79e0:c5::/48,DE,,,
2a00:79e0:c6::/48,QA,,,
2a00:79e0:c8::/48,QA,,,
2a00:79e0:c9::/48,DE,,,
2a00:79e0:c:500::/56,IE,,,
2a00:79e0:c:fd00::/56,IE,,,
2a00:79e0:ca::/48,PL,,,
2a00:79e0:cb::/48,IT,,,
2a00:79e0:cc::/48,IT,,,
2a00:79e0:cd::/48,ZA,,,
2a00:79e0:ce::/48,IT,,,
2a00:79e0:d0::/48,FR,,,
2a00:79e0:d1::/48,QA,,,
2a00:79e0:d3::/48,DE,,,
2a00:79e0:d5::/48,DE,,,
2a00:79e0:d8::/48,QA,QA-DA,Doha,
2a00:79e0:d::/48,GB,GB-LND,London,
2a00:79e0:da::/48,IL,,,
2a00:79e0:dd::/48,IL,,,
2a00:79e0:de::/48,ZA,,,
2a00:79e0:e0::/48,IL,IL-HA,Haifa,
2a00:79e0:ffe0:1000::/56,US,,,
2a00:79e0:ffe0:1200::/56,US,,,
2a00:79e0:ffe0:200::/56,US,,,
2a00:79e0:ffe0:300::/56,US,,,
2a00:79e0:ffe0:500::/56,US,US-CA,Mountain View,
2a00:79e0:ffe0:600::/56,US,US-CA,Mountain View,
2a00:79e0:ffe0:700::/56,US,US-CA,Mountain View,
2a00:79e0:ffe0:800::/56,TW,,,
2a00:79e0:ffe0:900::/56,IN,,,
2a00:79e0:ffe0::/56,DE,,,
2a00:79e0:ffe0:a00::/56,NL,,,
2a00:79e0:ffe0:d00::/56,US,,,
2a00:79e0:ffe0:e00::/56,MX,MX-CMX,Mexico City,
2a00:79e0:ffe1:100::/56,US,,,
2a00:79e0:ffe1:200::/56,US,US-CA,Sunnyvale,
2a00:79e0:ffe1:300::/56,US,,,
2a00:79e0:ffe1:4000::/56,US,US-MA,Cambridge,
2a00:79e0:ffe1:400::/56,US,US-CA,Mountain View,
2a00:79e0:ffe1:4100::/56,US,US-WA,Kirkland,
2a00:79e0:ffe1:4200::/56,US,US-CA,Los Angeles,
2a00:79e0:ffe1:4300::/56,US,US-NY,New York,
2a00:79e0:ffe1:4500::/56,US,,,
2a00:79e0:ffe1:4600::/56,US,US-CA,San Francisco,
2a00:79e0:ffe1:4700::/56,US,US-PA,Pittsburgh,
2a00:79e0:ffe1:4a00::/56,US,US-CO,Boulder,
2a00:79e0:ffe1:4d00::/56,US,US-CA,Playa Vista,
2a00:79e0:ffe1:4e00::/56,US,US-WA,Seattle,
2a00:79e0:ffe1:5100::/56,US,US-CA,Palo Alto,
2a00:79e0:ffe1:5200::/56,US,US-CA,Los Angeles,
2a00:79e0:ffe1:8000::/56,IN,,,
2a00:79e0:ffe1:800::/56,US,US-CA,Mountain View,
2a00:79e0:ffe1:8100::/56,IN,,,
2a00:79e0:ffe1:8200::/56,PH,,,
2a00:79e0:ffe1:8300::/56,IN,IN-HR,Gurgaon,
2a00:79e0:ffe1:8400::/56,IN,,,
2a00:79e0:ffe1::/56,US,,,
2a00:79e0:ffe1:c000::/56,CH,,,
2a00:79e0:ffe1:c100::/56,IE,IE-D,Dublin,
2a00:79e0:ffe1:c200::/56,GB,GB-LND,London,
2a00:79e0:ffe1:c300::/56,CH,,,
2a00:79e0:ffe1:c500::/56,CH,CH-ZH,Zurich,
2a00:79e0:ffe2:1000::/56,US,US-CA,Playa Vista,
2a00:79e0:ffe2:100::/56,CO,CO-DC,Bogota,
2a00:79e0:ffe2:1300::/56,US,US-CA,San Diego,
2a00:79e0:ffe2:1400::/56,AU,,,
2a00:79e0:ffe2:1600::/56,GB,,,
2a00:79e0:ffe2:1700::/56,PH,,,
2a00:79e0:ffe2:1800::/56,IE,,,
2a00:79e0:ffe2:1900::/56,IT,IT-MI,Milan,
2a00:79e0:ffe2:1a00::/56,MX,MX-CMX,Mexico City,
2a00:79e0:ffe2:1b00::/56,FI,,,
2a00:79e0:ffe2:1c00::/56,DE,,,
2a00:79e0:ffe2:1d00::/56,TW,,,
2a00:79e0:ffe2:2000::/56,TW,,,
2a00:79e0:ffe2:200::/56,NL,NL-GR,Eemshaven,
2a00:79e0:ffe2:2100::/56,US,,,
2a00:79e0:ffe2:2200::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:2300::/56,DE,,,
2a00:79e0:ffe2:2500::/56,US,,,
2a00:79e0:ffe2:2600::/56,FR,,,
2a00:79e0:ffe2:2700::/56,CA,,,
2a00:79e0:ffe2:2800::/56,IN,,,
2a00:79e0:ffe2:2900::/56,MX,MX-CMX,Mexico City,
2a00:79e0:ffe2:2a00::/56,MY,,,
2a00:79e0:ffe2:2b00::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:2c00::/56,US,US-CA,San Francisco,
2a00:79e0:ffe2:2d00::/56,KR,,,
2a00:79e0:ffe2:3000::/56,DE,,,
2a00:79e0:ffe2:3100::/56,SG,,,
2a00:79e0:ffe2:3200::/56,QA,QA-DA,Doha,
2a00:79e0:ffe2:3300::/56,US,,,
2a00:79e0:ffe2:3700::/56,US,,,
2a00:79e0:ffe2:3800::/56,US,,,
2a00:79e0:ffe2:3900::/56,US,,,
2a00:79e0:ffe2:3a00::/56,NL,,,
2a00:79e0:ffe2:3b00::/56,TW,,,
2a00:79e0:ffe2:3d00::/56,HK,,,
2a00:79e0:ffe2:3e00::/56,US,,,
2a00:79e0:ffe2:3f00::/56,ID,ID-JK,Bekasi Regency,
2a00:79e0:ffe2:4000::/56,TW,,,
2a00:79e0:ffe2:400::/56,FR,,,
2a00:79e0:ffe2:4100::/56,TW,,,
2a00:79e0:ffe2:4200::/56,US,,,
2a00:79e0:ffe2:4300::/56,TW,,,
2a00:79e0:ffe2:4500::/56,US,,,
2a00:79e0:ffe2:4600::/56,IN,,,
2a00:79e0:ffe2:4700::/56,AU,,,
2a00:79e0:ffe2:4800::/56,JP,,,
2a00:79e0:ffe2:4d00::/56,IE,IE-D,Dublin,
2a00:79e0:ffe2:4e00::/56,US,,,
2a00:79e0:ffe2:4f00::/56,TW,,,
2a00:79e0:ffe2:5000::/56,PL,,,
2a00:79e0:ffe2:5100::/56,US,US-TX,Austin,
2a00:79e0:ffe2:5300::/56,US,,,
2a00:79e0:ffe2:5500::/56,PT,,,
2a00:79e0:ffe2:5600::/56,SA,,,
2a00:79e0:ffe2:5700::/56,JP,,,
2a00:79e0:ffe2:5800::/56,US,,,
2a00:79e0:ffe2:5a00::/56,FR,,,
2a00:79e0:ffe2:5c00::/56,DE,DE-BE,Berlin,
2a00:79e0:ffe2:5d00::/56,FI,FI-18,Helsinki,
2a00:79e0:ffe2:5e00::/56,AE,AE-DU,Dubai,
2a00:79e0:ffe2:5f00::/56,IN,IN-HR,Gurgaon,
2a00:79e0:ffe2:6000::/56,US,US-CA,Sunnyvale,
2a00:79e0:ffe2:600::/56,US,US-CO,Boulder,
2a00:79e0:ffe2:6100::/56,US,,,
2a00:79e0:ffe2:6200::/56,IT,,,
2a00:79e0:ffe2:6300::/56,US,,,
2a00:79e0:ffe2:6400::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:6500::/56,US,,,
2a00:79e0:ffe2:6600::/56,AU,AU-NSW,Sydney,
2a00:79e0:ffe2:6700::/56,MY,,,
2a00:79e0:ffe2:6800::/56,CA,CA-ON,Toronto,
2a00:79e0:ffe2:6900::/56,ES,,,
2a00:79e0:ffe2:6a00::/56,KR,KR-11,Seoul,
2a00:79e0:ffe2:6b00::/56,GB,GB-LND,London,
2a00:79e0:ffe2:6c00::/56,US,US-WA,Bellevue,
2a00:79e0:ffe2:6e00::/56,PL,,,
2a00:79e0:ffe2:6f00::/56,US,,,
2a00:79e0:ffe2:700::/56,US,US-TX,Austin,
2a00:79e0:ffe2:7100::/56,US,,,
2a00:79e0:ffe2:7200::/56,IL,IL-TA,Tel Aviv,
2a00:79e0:ffe2:7300::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:7400::/56,US,US-CA,San Jose,
2a00:79e0:ffe2:7500::/56,US,US-CA,Sunnyvale,
2a00:79e0:ffe2:7600::/56,US,US-MI,Detroit,
2a00:79e0:ffe2:7700::/56,US,,,
2a00:79e0:ffe2:7800::/56,US,,,
2a00:79e0:ffe2:7900::/56,IL,IL-HA,Haifa,
2a00:79e0:ffe2:7a00::/56,CH,CH-ZH,Zurich,
2a00:79e0:ffe2:7b00::/56,US,US-WA,Seattle,
2a00:79e0:ffe2:7c00::/56,DE,DE-BY,Munich,
2a00:79e0:ffe2:7d00::/56,US,,,
2a00:79e0:ffe2:7e00::/56,KR,,,
2a00:79e0:ffe2:7f00::/56,DE,,,
2a00:79e0:ffe2:8000::/56,PH,,,
2a00:79e0:ffe2:800::/56,PH,,,
2a00:79e0:ffe2:8100::/56,US,,,
2a00:79e0:ffe2:8200::/56,US,,,
2a00:79e0:ffe2:8300::/56,BR,BR-SP,Sao Paulo,
2a00:79e0:ffe2:8400::/56,NO,,,
2a00:79e0:ffe2:8500::/56,US,,,
2a00:79e0:ffe2:8600::/56,US,,,
2a00:79e0:ffe2:8700::/56,US,,,
2a00:79e0:ffe2:8800::/56,AU,AU-NSW,Sydney,
2a00:79e0:ffe2:8b00::/56,US,US-CA,Irvine,
2a00:79e0:ffe2:8c00::/56,GB,GB-LND,London,
2a00:79e0:ffe2:8d00::/56,SA,SA-01,Riyadh,
2a00:79e0:ffe2:9000::/56,SE,SE-AB,Stockholm,
2a00:79e0:ffe2:9300::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:9400::/56,US,,,
2a00:79e0:ffe2:9500::/56,BE,BE-BRU,Ecaussinnes,
2a00:79e0:ffe2:9600::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:9800::/56,US,,,
2a00:79e0:ffe2:9900::/56,NL,NL-NH,Amsterdam,
2a00:79e0:ffe2:9a00::/56,MX,MX-CMX,Mexico City,
2a00:79e0:ffe2:9b00::/56,IE,IE-D,Dublin,
2a00:79e0:ffe2:9c00::/56,US,,,
2a00:79e0:ffe2:9d00::/56,PL,,,
2a00:79e0:ffe2:9e00::/56,US,,,
2a00:79e0:ffe2:9f00::/56,CH,,,
2a00:79e0:ffe2::/56,NL,,,
2a00:79e0:ffe2:a000::/56,LT,LT-VL,Vilnius,
2a00:79e0:ffe2:a100::/56,SG,SG-01,Singapore,
2a00:79e0:ffe2:a200::/56,US,,,
2a00:79e0:ffe2:a300::/56,US,,,
2a00:79e0:ffe2:a400::/56,US,,,
2a00:79e0:ffe2:a500::/56,BR,BR-SP,Sao Paulo,
2a00:79e0:ffe2:a600::/56,DE,,,
2a00:79e0:ffe2:a700::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:a800::/56,AU,,,
2a00:79e0:ffe2:a900::/56,CA,CA-ON,Toronto,
2a00:79e0:ffe2:aa00::/56,ES,ES-B,Barcelona,
2a00:79e0:ffe2:ab00::/56,KR,,,
2a00:79e0:ffe2:ac00::/56,JP,JP-13,Tokyo,
2a00:79e0:ffe2:ad00::/56,MX,MX-CMX,Mexico City,
2a00:79e0:ffe2:ae00::/56,NZ,NZ-AUK,Auckland,
2a00:79e0:ffe2:af00::/56,US,US-CA,Mountain View,
2a00:79e0:ffe2:b000::/56,US,,,
2a00:79e0:ffe2:b00::/56,US,,,
2a00:79e0:ffe2:b200::/56,US,,,
2a00:79e0:ffe2:b300::/56,ID,,,
2a00:79e0:ffe2:b400::/56,PL,,,
2a00:79e0:ffe2:b500::/56,CL,,,
2a00:79e0:ffe2:b600::/56,US,,,
2a00:79e0:ffe2:b700::/56,US,,,
2a00:79e0:ffe2:b900::/56,AU,,,
2a00:79e0:ffe2:ba00::/56,FI,FI-18,Helsinki,
2a00:79e0:ffe2:bb00::/56,US,US-IL,Chicago,
2a00:79e0:ffe2:bd00::/56,US,,,
2a00:79e0:ffe2:be00::/56,US,,,
2a00:79e0:ffe2:bf00::/56,US,,,
2a00:79e0:ffe2:c00::/56,AR,,,
2a00:79e0:ffe2:c100::/56,NG,NG-LA,Lagos,
2a00:79e0:ffe2:c200::/56,SG,,,
2a00:79e0:ffe2:c300::/56,EG,EG-C,Cairo,
2a00:79e0:ffe2:c400::/56,KR,KR-11,Seoul,
2a00:79e0:ffe2:c500::/56,FR,,,
2a00:79e0:ffe2:c600::/56,PH,,,
2a00:79e0:ffe2:c700::/56,US,,,
2a00:79e0:ffe2:c800::/56,HK,,,
2a00:79e0:ffe2:c900::/56,PT,,,
